txn_id,customer_id,txn_date,txn_amount,txn_type,channel
3622,161,2025-06-15 22:17:04.831752,1279.19,deposit,branch
3623,957,2025-06-24 22:17:04.831753,4732.77,withdrawal,branch
3624,597,2025-06-17 22:17:04.831755,1533.74,deposit,app
3625,413,2025-01-24 22:17:04.831756,3255.28,withdrawal,app
3626,628,2024-09-28 22:17:04.831758,239.31,deposit,branch
3627,597,2025-01-19 22:17:04.831760,4471.45,withdrawal,app
3628,698,2025-05-12 22:17:04.831761,4514.97,payment,app
3629,547,2025-01-24 22:17:04.831763,4927.26,withdrawal,atm
3630,577,2025-01-24 22:17:04.831765,3203.73,withdrawal,app
3631,37,2025-05-25 22:17:04.831767,3236.27,withdrawal,branch
3632,353,2025-01-26 22:17:04.831768,4907.17,withdrawal,atm
3633,618,2024-10-19 22:17:04.831770,4433.63,deposit,branch
3634,104,2025-03-30 22:17:04.831771,1980.7,payment,atm
3635,866,2025-03-25 22:17:04.831774,873.81,deposit,branch
3636,854,2024-11-08 22:17:04.831775,4562.27,payment,branch
3637,917,2025-03-19 22:17:04.831777,1587.84,withdrawal,atm
3638,399,2025-07-15 22:17:04.831779,4787.48,withdrawal,atm
3639,132,2024-10-17 22:17:04.831781,2498.05,payment,atm
3640,842,2025-06-26 22:17:04.831782,2430.71,payment,atm
3641,249,2025-04-02 22:17:04.831784,2985.26,deposit,branch
3642,728,2025-09-01 22:17:04.831786,4124.74,payment,branch
3643,837,2025-07-27 22:17:04.831787,1180.04,payment,atm
3644,954,2025-01-01 22:17:04.831789,706.74,withdrawal,branch
3645,924,2024-11-16 22:17:04.831791,1452.31,payment,atm
3646,168,2025-05-03 22:17:04.831792,1914.08,deposit,app
3647,164,2025-05-19 22:17:04.831794,4198.97,deposit,app
3648,775,2025-08-27 22:17:04.831795,1458.18,deposit,atm
3649,696,2025-04-01 22:17:04.831797,1389.82,payment,atm
3650,825,2025-08-10 22:17:04.831799,1109.9,withdrawal,atm
3651,683,2025-01-22 22:17:04.831800,3860.72,payment,branch
3652,973,2025-04-28 22:17:04.831802,1042.58,withdrawal,atm
3653,256,2025-07-27 22:17:04.831804,4368.3,withdrawal,branch
3654,987,2025-03-19 22:17:04.831805,3684.85,payment,atm
3655,93,2025-08-28 22:17:04.831807,1688.67,payment,app
3656,653,2024-10-16 22:17:04.831812,4144.98,deposit,atm
3657,863,2025-08-06 22:17:04.831814,1093.52,withdrawal,atm
3658,821,2024-10-13 22:17:04.831815,2419.08,deposit,atm
3659,890,2025-03-01 22:17:04.831817,4882.21,deposit,app
3660,777,2025-03-18 22:17:04.831819,223.78,withdrawal,atm
3661,102,2025-07-17 22:17:04.831820,2475.19,deposit,branch
3662,487,2025-08-27 22:17:04.831822,3687.02,payment,app
3663,36,2024-10-21 22:17:04.831824,2653.92,payment,atm
3664,869,2025-06-28 22:17:04.831826,2558.24,withdrawal,branch
3665,725,2025-03-08 22:17:04.831827,717.89,deposit,atm
3666,348,2025-05-30 22:17:04.831829,4299.78,withdrawal,branch
3667,242,2025-02-27 22:17:04.831831,3356.79,payment,branch
3668,210,2024-10-08 22:17:04.831832,1720.9,withdrawal,atm
3669,744,2025-03-28 22:17:04.831834,4745.06,deposit,branch
3670,245,2025-04-15 22:17:04.831836,3828.7,withdrawal,app
3671,309,2025-04-14 22:17:04.831837,2325.49,withdrawal,branch
3672,258,2024-11-14 22:17:04.831838,838.18,deposit,atm
3673,868,2025-01-13 22:17:04.831840,1015.38,payment,app
3674,899,2025-09-15 22:17:04.831842,3286.25,payment,branch
3675,313,2025-01-21 22:17:04.831843,403.28,withdrawal,branch
3676,794,2025-06-13 22:17:04.831845,4005.56,deposit,branch
3677,572,2025-02-24 22:17:04.831847,1550.7,payment,branch
3678,319,2025-08-15 22:17:04.831848,2081.38,payment,atm
3679,178,2025-06-12 22:17:04.831850,3161.33,withdrawal,app
3680,191,2025-02-10 22:17:04.831851,297.15,withdrawal,atm
3681,972,2025-07-16 22:17:04.831853,737.01,payment,branch
3682,211,2025-02-06 22:17:04.831855,2778.84,payment,app
3683,850,2024-10-14 22:17:04.831856,4758.41,withdrawal,branch
3684,370,2025-05-06 22:17:04.831858,3864.71,payment,app
3685,820,2025-03-18 22:17:04.831860,3788.16,payment,app
3686,284,2024-10-02 22:17:04.831861,469.33,withdrawal,atm
3687,71,2025-05-16 22:17:04.831863,3260.62,withdrawal,atm
3688,277,2025-08-20 22:17:04.831865,2745.91,payment,branch
3689,570,2025-02-18 22:17:04.831866,4051.73,withdrawal,branch
3690,394,2024-12-21 22:17:04.831868,2567.37,payment,branch
3691,279,2025-07-10 22:17:04.831869,4085.61,payment,app
3692,702,2024-11-03 22:17:04.831871,925.0,deposit,branch
3693,5,2024-11-04 22:17:04.831872,2091.21,withdrawal,atm
3694,174,2025-03-15 22:17:04.831874,2466.11,withdrawal,branch
3695,170,2024-09-20 22:17:04.831876,3165.2,deposit,atm
3696,699,2025-09-03 22:17:04.831877,1419.24,payment,atm
3697,336,2025-04-05 22:17:04.831879,185.64,deposit,app
3698,12,2025-01-10 22:17:04.831881,1684.71,withdrawal,branch
3699,900,2025-02-02 22:17:04.831882,526.77,withdrawal,branch
3700,592,2025-05-07 22:17:04.831884,3063.61,withdrawal,atm
3701,271,2024-09-28 22:17:04.831886,4567.31,withdrawal,branch
3702,729,2025-08-24 22:17:04.831887,654.82,deposit,atm
3703,696,2025-06-26 22:17:04.831889,18.04,withdrawal,atm
3704,511,2025-09-16 22:17:04.831890,3384.58,deposit,branch
3705,124,2025-05-21 22:17:04.831892,498.79,payment,branch
3706,927,2025-03-28 22:17:04.831893,2332.07,payment,atm
3707,743,2024-12-28 22:17:04.831895,4287.49,payment,atm
3708,230,2025-02-04 22:17:04.831897,1880.0,payment,branch
3709,366,2025-05-15 22:17:04.831899,4558.29,withdrawal,atm
3710,333,2024-11-01 22:17:04.831900,2603.27,deposit,app
3711,887,2024-10-02 22:17:04.831902,1652.14,payment,atm
3712,985,2025-01-30 22:17:04.831903,202.8,payment,branch
3713,932,2024-12-24 22:17:04.831905,3321.79,payment,app
3714,405,2024-10-19 22:17:04.831907,2044.58,withdrawal,atm
3715,282,2024-11-25 22:17:04.831909,3372.67,payment,app
3716,967,2025-08-13 22:17:04.831910,1457.82,withdrawal,app
3717,339,2024-12-14 22:17:04.831912,2014.37,withdrawal,app
3718,138,2024-10-31 22:17:04.831913,1778.7,payment,app
3719,381,2025-02-25 22:17:04.831915,4132.08,withdrawal,branch
3720,951,2025-02-15 22:17:04.831918,319.56,payment,app
3721,70,2025-07-09 22:17:04.831920,4161.2,payment,app
3722,300,2025-06-07 22:17:04.831921,1928.73,payment,atm
3723,850,2025-04-15 22:17:04.831923,3886.31,deposit,branch
3724,249,2025-07-23 22:17:04.831924,1920.16,deposit,branch
3725,162,2025-01-04 22:17:04.831926,3519.86,deposit,app
3726,880,2025-03-13 22:17:04.831928,3049.62,payment,branch
3727,436,2024-12-24 22:17:04.831929,4015.88,withdrawal,branch
3728,250,2025-02-03 22:17:04.831931,3610.6,withdrawal,app
3729,366,2024-09-28 22:17:04.831933,3452.0,withdrawal,branch
3730,643,2025-05-10 22:17:04.831934,3275.6,deposit,branch
3731,921,2025-01-15 22:17:04.831936,1397.76,withdrawal,app
3732,294,2025-06-20 22:17:04.831938,2013.35,withdrawal,app
3733,892,2025-05-16 22:17:04.831939,3327.6,payment,branch
3734,79,2025-07-30 22:17:04.831941,905.73,withdrawal,atm
3735,799,2025-07-01 22:17:04.831943,967.97,withdrawal,branch
3736,949,2025-07-16 22:17:04.831944,1319.12,deposit,app
3737,278,2025-02-19 22:17:04.831946,4792.1,payment,branch
3738,924,2025-02-04 22:17:04.831948,1511.43,withdrawal,app
3739,953,2025-07-01 22:17:04.831949,3079.66,deposit,atm
3740,323,2024-12-29 22:17:04.831951,330.65,deposit,app
3741,53,2025-09-11 22:17:04.831952,4064.28,payment,atm
3742,859,2025-07-30 22:17:04.831954,3794.86,withdrawal,atm
3743,965,2025-05-29 22:17:04.831956,1094.26,withdrawal,atm
3744,798,2025-08-19 22:17:04.831957,1977.31,payment,atm
3745,577,2024-11-04 22:17:04.831959,2377.74,payment,app
3746,866,2024-12-01 22:17:04.831961,4234.15,withdrawal,branch
3747,974,2025-04-26 22:17:04.831962,1504.97,payment,app
3748,99,2025-08-01 22:17:04.831964,3639.48,withdrawal,branch
3749,264,2024-12-23 22:17:04.831965,3415.6,withdrawal,branch
3750,655,2024-10-07 22:17:04.831967,2911.98,withdrawal,atm
3751,585,2025-08-09 22:17:04.831969,3070.54,deposit,app
3752,225,2024-10-30 22:17:04.831970,1604.83,deposit,branch
3753,322,2024-09-27 22:17:04.831972,3680.97,deposit,app
3754,343,2024-12-14 22:17:04.831974,3707.28,withdrawal,branch
3755,260,2025-07-12 22:17:04.831975,1209.94,payment,app
3756,659,2025-06-21 22:17:04.831977,511.3,withdrawal,app
3757,24,2025-08-11 22:17:04.831979,3748.13,deposit,branch
3758,1,2025-01-02 22:17:04.831980,276.96,withdrawal,atm
3759,660,2025-09-17 22:17:04.831982,4139.41,deposit,atm
3760,280,2025-01-26 22:17:04.831983,3055.41,deposit,atm
3761,92,2024-12-22 22:17:04.831985,867.47,deposit,branch
3762,467,2025-02-21 22:17:04.831987,3763.79,deposit,branch
3763,652,2024-12-20 22:17:04.831989,2500.59,payment,branch
3764,301,2024-09-26 22:17:04.831990,1863.06,withdrawal,branch
3765,969,2025-08-23 22:17:04.831991,3203.81,deposit,atm
3766,690,2025-04-16 22:17:04.831993,1319.19,payment,branch
3767,455,2025-05-09 22:17:04.831995,1377.91,payment,app
3768,598,2025-02-15 22:17:04.831996,2751.8,payment,atm
3769,74,2025-06-12 22:17:04.831998,679.62,withdrawal,atm
3770,744,2025-03-29 22:17:04.832000,2495.4,deposit,atm
3771,941,2025-08-02 22:17:04.832001,3806.62,payment,atm
3772,529,2025-08-25 22:17:04.832003,4652.86,withdrawal,atm
3773,714,2025-08-02 22:17:04.832004,2280.27,payment,atm
3774,371,2025-04-21 22:17:04.832006,3963.19,deposit,branch
3775,895,2025-01-15 22:17:04.832008,4744.28,deposit,atm
3776,768,2025-02-21 22:17:04.832009,4920.4,withdrawal,app
3777,440,2025-03-05 22:17:04.832011,1654.27,withdrawal,branch
3778,972,2024-11-03 22:17:04.832013,3625.13,withdrawal,branch
3779,952,2025-01-19 22:17:04.832014,1987.65,payment,app
3780,787,2025-06-03 22:17:04.832016,825.07,payment,branch
3781,315,2025-05-24 22:17:04.832017,3374.15,deposit,branch
3782,120,2024-10-09 22:17:04.832019,1450.56,deposit,app
3783,816,2025-09-10 22:17:04.832021,2667.05,deposit,atm
3784,740,2025-09-06 22:17:04.832022,1600.32,deposit,app
3785,671,2025-08-12 22:17:04.832024,2358.87,withdrawal,app
3786,555,2024-10-13 22:17:04.832025,1305.54,deposit,app
3787,138,2024-10-31 22:17:04.832027,4453.38,withdrawal,app
3788,353,2024-09-29 22:17:04.832029,418.6,payment,atm
3789,296,2025-07-19 22:17:04.832030,1406.77,deposit,branch
3790,19,2025-08-19 22:17:04.832032,2286.69,withdrawal,branch
3791,41,2025-08-03 22:17:04.832033,3513.73,deposit,branch
3792,585,2025-01-20 22:17:04.832035,4365.57,payment,atm
3793,184,2024-11-27 22:17:04.832036,4305.84,withdrawal,atm
3794,113,2025-08-01 22:17:04.832038,456.5,payment,atm
3795,649,2025-08-15 22:17:04.832040,1102.59,payment,branch
3796,354,2024-11-15 22:17:04.832042,2062.22,payment,atm
3797,627,2025-07-07 22:17:04.832043,3549.19,withdrawal,branch
3798,124,2025-02-24 22:17:04.832045,2184.68,payment,app
3799,132,2025-02-23 22:17:04.832046,2915.54,deposit,app
3800,505,2024-11-01 22:17:04.832048,1531.08,payment,atm
3801,248,2025-02-07 22:17:04.832050,1571.73,deposit,branch
3802,607,2024-11-22 22:17:04.832051,1609.22,payment,app
3803,902,2025-07-16 22:17:04.832053,4876.09,payment,branch
3804,336,2025-08-21 22:17:04.832055,2926.78,deposit,branch
3805,87,2025-01-14 22:17:04.832057,2340.6,deposit,atm
3806,622,2025-02-04 22:17:04.832059,3957.74,deposit,app
3807,154,2025-08-07 22:17:04.832061,1252.49,withdrawal,atm
3808,489,2025-07-25 22:17:04.832062,2924.21,deposit,atm
3809,241,2024-11-18 22:17:04.832064,4238.04,withdrawal,branch
3810,99,2025-03-14 22:17:04.832066,792.53,payment,app
3811,114,2024-12-18 22:17:04.832067,1948.27,withdrawal,atm
3812,894,2025-08-24 22:17:04.832069,2134.32,payment,atm
3813,617,2025-04-11 22:17:04.832070,2836.5,deposit,branch
3814,173,2025-06-23 22:17:04.832072,2000.78,payment,app
3815,879,2024-11-21 22:17:04.832073,1824.94,deposit,branch
3816,353,2025-07-14 22:17:04.832075,4272.4,payment,branch
3817,628,2024-11-22 22:17:04.832077,1070.51,deposit,branch
3818,274,2024-10-05 22:17:04.832078,2881.7,withdrawal,app
3819,672,2025-07-26 22:17:04.832080,2748.4,withdrawal,atm
3820,20,2024-10-27 22:17:04.832082,2460.84,withdrawal,branch
3821,684,2024-11-29 22:17:04.832083,2875.01,withdrawal,atm
3822,315,2024-11-29 22:17:04.832085,1354.18,deposit,app
3823,996,2025-01-03 22:17:04.832087,1485.76,payment,atm
3824,138,2025-03-13 22:17:04.832088,3223.57,deposit,atm
3825,930,2025-06-13 22:17:04.832090,3418.49,payment,branch
3826,224,2025-01-05 22:17:04.832091,3619.85,deposit,atm
3827,306,2025-08-01 22:17:04.832093,3889.03,payment,app
3828,537,2025-04-19 22:17:04.832095,4810.84,deposit,app
3829,319,2025-05-07 22:17:04.832096,3754.4,deposit,atm
3830,140,2024-11-06 22:17:04.832098,1010.9,payment,branch
3831,896,2025-02-21 22:17:04.832103,3782.98,payment,app
3832,6,2025-07-31 22:17:04.832105,2556.76,withdrawal,branch
3833,646,2025-06-07 22:17:04.832107,1961.76,payment,atm
3834,921,2025-06-15 22:17:04.832108,2365.76,deposit,app
3835,408,2025-05-01 22:17:04.832109,3422.94,payment,branch
3836,152,2024-12-15 22:17:04.832111,4647.53,deposit,app
3837,857,2024-11-10 22:17:04.832113,3696.02,deposit,atm
3838,982,2024-10-27 22:17:04.832114,4344.98,withdrawal,branch
3839,722,2024-10-06 22:17:04.832116,1812.6,withdrawal,app
3840,106,2025-02-03 22:17:04.832118,950.2,withdrawal,atm
3841,275,2025-07-07 22:17:04.832119,3711.53,payment,atm
3842,689,2025-04-14 22:17:04.832121,2007.58,payment,branch
3843,467,2025-09-18 22:17:04.832123,2206.3,withdrawal,atm
3844,255,2025-07-20 22:17:04.832124,1844.07,payment,app
3845,678,2025-08-10 22:17:04.832126,4793.3,deposit,atm
3846,281,2024-11-18 22:17:04.832128,1527.77,deposit,branch
3847,231,2025-04-28 22:17:04.832129,3152.68,deposit,branch
3848,985,2025-04-15 22:17:04.832131,3514.6,payment,app
3849,703,2025-08-08 22:17:04.832133,4373.53,withdrawal,atm
3850,622,2025-03-22 22:17:04.832134,4358.48,deposit,app
3851,577,2024-09-26 22:17:04.832136,1033.34,payment,app
3852,927,2024-11-18 22:17:04.832138,2264.68,deposit,branch
3853,920,2025-08-26 22:17:04.832139,4564.92,deposit,atm
3854,951,2025-05-13 22:17:04.832141,1924.02,payment,atm
3855,465,2024-10-29 22:17:04.832142,1770.3,withdrawal,branch
3856,952,2025-07-27 22:17:04.832144,3491.3,deposit,branch
3857,251,2025-02-15 22:17:04.832146,4839.29,payment,atm
3858,468,2024-09-30 22:17:04.832147,1089.11,deposit,app
3859,182,2025-04-27 22:17:04.832149,3814.82,deposit,app
3860,630,2025-04-06 22:17:04.832151,3070.79,payment,branch
3861,864,2025-06-12 22:17:04.832152,4721.88,withdrawal,app
3862,698,2025-08-05 22:17:04.832154,1585.44,payment,app
3863,757,2025-04-14 22:17:04.832155,2289.49,deposit,branch
3864,653,2025-03-29 22:17:04.832157,3883.05,deposit,branch
3865,996,2025-05-15 22:17:04.832159,624.42,withdrawal,atm
3866,171,2025-05-26 22:17:04.832160,791.37,payment,atm
3867,737,2025-01-21 22:17:04.832162,2921.38,withdrawal,branch
3868,57,2024-10-22 22:17:04.832164,112.1,payment,branch
3869,602,2024-12-01 22:17:04.832165,2651.29,payment,branch
3870,354,2025-06-10 22:17:04.832167,3200.78,deposit,branch
3871,579,2024-12-17 22:17:04.832168,4697.87,payment,atm
3872,491,2024-09-23 22:17:04.832170,3084.47,deposit,atm
3873,132,2024-12-17 22:17:04.832172,839.45,deposit,app
3874,332,2025-02-10 22:17:04.832173,1820.54,deposit,atm
3875,303,2024-10-10 22:17:04.832175,352.56,withdrawal,branch
3876,85,2025-06-09 22:17:04.832177,4624.53,withdrawal,app
3877,60,2024-11-27 22:17:04.832178,642.75,deposit,branch
3878,554,2025-09-04 22:17:04.832180,4384.27,payment,atm
3879,761,2024-12-17 22:17:04.832181,2963.67,deposit,branch
3880,219,2024-11-28 22:17:04.832183,526.7,withdrawal,app
3881,322,2024-10-12 22:17:04.832185,3608.06,deposit,atm
3882,943,2025-01-22 22:17:04.832186,3969.58,deposit,branch
3883,223,2025-05-01 22:17:04.832188,1515.64,withdrawal,app
3884,181,2024-09-23 22:17:04.832190,4907.07,payment,atm
3885,767,2025-07-02 22:17:04.832194,1440.12,withdrawal,app
3886,366,2025-03-02 22:17:04.832195,286.4,deposit,atm
3887,979,2025-02-13 22:17:04.832197,2043.17,deposit,branch
3888,148,2025-07-22 22:17:04.832198,369.62,withdrawal,app
3889,894,2025-01-01 22:17:04.832200,1402.05,withdrawal,branch
3890,564,2025-08-25 22:17:04.832202,1555.29,payment,app
3891,339,2024-12-11 22:17:04.832205,747.38,payment,branch
3892,967,2025-01-14 22:17:04.832206,1289.95,deposit,branch
3893,465,2024-12-06 22:17:04.832208,2868.41,deposit,branch
3894,665,2025-08-18 22:17:04.832209,1174.21,payment,atm
3895,617,2025-09-01 22:17:04.832211,1601.58,deposit,atm
3896,280,2025-01-21 22:17:04.832212,621.48,deposit,branch
3897,7,2025-05-18 22:17:04.832214,4340.92,payment,atm
3898,159,2025-03-11 22:17:04.832216,1937.81,deposit,branch
3899,875,2025-07-15 22:17:04.832218,506.23,deposit,app
3900,72,2025-09-13 22:17:04.832219,4261.09,withdrawal,branch
3901,400,2025-07-16 22:17:04.832221,2676.61,payment,atm
3902,41,2025-09-08 22:17:04.832222,644.62,deposit,branch
3903,802,2024-10-22 22:17:04.832224,4247.34,withdrawal,app
3904,939,2024-11-07 22:17:04.832226,2038.94,deposit,atm
3905,986,2025-05-07 22:17:04.832227,2649.18,withdrawal,app
3906,539,2024-12-08 22:17:04.832229,1043.9,payment,branch
3907,818,2024-09-22 22:17:04.832231,1794.38,deposit,branch
3908,502,2025-07-24 22:17:04.832232,3670.4,payment,atm
3909,611,2024-11-25 22:17:04.832234,2040.54,deposit,atm
3910,890,2025-04-30 22:17:04.832236,4919.17,deposit,branch
3911,987,2025-07-23 22:17:04.832237,3684.67,deposit,atm
3912,457,2024-11-21 22:17:04.832239,1108.17,deposit,branch
3913,871,2025-05-02 22:17:04.832240,2871.3,withdrawal,app
3914,529,2025-02-12 22:17:04.832242,3863.38,withdrawal,app
3915,943,2025-04-11 22:17:04.832244,3641.32,withdrawal,atm
3916,660,2025-04-19 22:17:04.832245,1058.22,payment,atm
3917,459,2025-05-05 22:17:04.832247,4829.51,deposit,branch
3918,433,2025-07-21 22:17:04.832249,259.54,withdrawal,app
3919,680,2025-04-22 22:17:04.832250,1152.12,deposit,app
3920,636,2025-04-01 22:17:04.832252,966.25,payment,app
3921,802,2024-10-05 22:17:04.832253,4978.2,deposit,branch
3922,491,2025-08-29 22:17:04.832255,1754.52,payment,app
3923,117,2025-08-27 22:17:04.832257,4234.13,withdrawal,branch
3924,705,2025-07-05 22:17:04.832258,82.54,deposit,app
3925,417,2024-12-05 22:17:04.832260,2571.66,deposit,app
3926,63,2024-12-17 22:17:04.832261,1271.96,deposit,branch
3927,104,2025-05-19 22:17:04.832263,4635.35,withdrawal,app
3928,211,2025-05-17 22:17:04.832265,3480.86,deposit,atm
3929,576,2025-05-13 22:17:04.832267,1280.29,payment,atm
3930,5,2025-08-19 22:17:04.832268,1502.45,withdrawal,atm
3931,537,2025-03-28 22:17:04.832270,368.31,payment,atm
3932,57,2024-10-23 22:17:04.832271,4139.34,deposit,atm
3933,513,2025-08-16 22:17:04.832273,3942.62,withdrawal,app
3934,116,2025-09-16 22:17:04.832275,4595.18,payment,app
3935,68,2025-07-21 22:17:04.832277,4546.85,deposit,atm
3936,3,2025-09-13 22:17:04.832278,2788.25,deposit,branch
3937,490,2024-12-21 22:17:04.832279,3041.2,deposit,branch
3938,543,2024-11-13 22:17:04.832281,623.68,payment,branch
3939,690,2025-07-10 22:17:04.832283,690.23,deposit,branch
3940,756,2025-02-14 22:17:04.832285,3623.38,withdrawal,branch
3941,598,2024-12-01 22:17:04.832286,4205.57,deposit,branch
3942,725,2025-05-25 22:17:04.832288,3043.22,payment,atm
3943,767,2024-10-15 22:17:04.832289,344.89,withdrawal,atm
3944,75,2024-12-27 22:17:04.832291,2799.57,withdrawal,branch
3945,212,2024-12-24 22:17:04.832293,4385.57,withdrawal,app
3946,510,2024-09-23 22:17:04.832294,693.79,deposit,branch
3947,995,2025-01-07 22:17:04.832296,4107.11,deposit,branch
3948,890,2025-06-01 22:17:04.832298,2539.36,deposit,atm
3949,411,2025-06-11 22:17:04.832299,2185.84,payment,app
3950,609,2025-06-19 22:17:04.832301,2294.14,deposit,branch
3951,608,2025-05-08 22:17:04.832302,692.83,deposit,branch
3952,866,2024-12-21 22:17:04.832304,1005.2,deposit,branch
3953,636,2024-11-30 22:17:04.832306,2527.8,deposit,app
3954,762,2025-08-15 22:17:04.832307,4603.89,payment,branch
3955,493,2025-06-06 22:17:04.832309,3628.79,withdrawal,branch
3956,255,2025-08-22 22:17:04.832310,2872.89,deposit,atm
3957,220,2025-08-12 22:17:04.832312,3867.96,deposit,atm
3958,81,2025-02-01 22:17:04.832314,3859.16,deposit,branch
3959,422,2025-04-17 22:17:04.832315,1893.53,withdrawal,branch
3960,333,2025-07-29 22:17:04.832317,4420.15,deposit,atm
3961,958,2025-05-22 22:17:04.832319,2744.88,payment,app
3962,732,2025-07-13 22:17:04.832320,3314.67,deposit,atm
3963,485,2025-01-22 22:17:04.832322,1274.94,deposit,atm
3964,351,2025-09-08 22:17:04.832324,4945.81,deposit,app
3965,361,2024-10-18 22:17:04.832325,2160.77,deposit,branch
3966,678,2024-09-23 22:17:04.832327,1937.82,deposit,atm
3967,980,2025-08-08 22:17:04.832329,562.12,deposit,branch
3968,137,2024-11-04 22:17:04.832330,1164.44,withdrawal,app
3969,555,2025-07-18 22:17:04.832331,1492.39,deposit,app
3970,741,2025-05-30 22:17:04.832333,3711.96,deposit,app
3971,456,2025-06-11 22:17:04.832335,1610.04,payment,atm
3972,289,2025-08-12 22:17:04.832336,2732.14,payment,atm
3973,925,2025-09-02 22:17:04.832338,3369.53,deposit,atm
3974,823,2024-10-02 22:17:04.832340,2637.16,withdrawal,atm
3975,229,2025-09-08 22:17:04.832343,2383.78,payment,atm
3976,559,2024-12-30 22:17:04.832344,1399.38,withdrawal,branch
3977,1000,2025-03-02 22:17:04.832346,312.72,payment,app
3978,445,2025-03-16 22:17:04.832347,1214.48,deposit,atm
3979,684,2024-12-21 22:17:04.832349,1916.95,deposit,branch
3980,891,2024-12-25 22:17:04.832351,2850.49,deposit,atm
3981,680,2024-09-22 22:17:04.832352,2136.79,deposit,atm
3982,563,2025-06-08 22:17:04.832354,4958.89,payment,app
3983,818,2025-01-11 22:17:04.832355,2822.64,withdrawal,app
3984,233,2025-08-01 22:17:04.832357,3715.17,payment,branch
3985,315,2025-04-16 22:17:04.832359,2224.4,withdrawal,atm
3986,123,2025-04-08 22:17:04.832361,3962.55,withdrawal,app
3987,904,2025-03-30 22:17:04.832362,2743.2,withdrawal,atm
3988,40,2025-05-27 22:17:04.832364,3909.56,payment,branch
3989,163,2025-04-02 22:17:04.832365,3703.19,withdrawal,branch
3990,992,2025-05-27 22:17:04.832367,1380.97,deposit,app
3991,690,2025-02-08 22:17:04.832368,566.27,payment,app
3992,384,2024-12-12 22:17:04.832370,3935.35,deposit,branch
3993,424,2025-04-19 22:17:04.832372,954.3,payment,branch
3994,811,2025-02-18 22:17:04.832373,3695.23,withdrawal,app
3995,605,2025-03-02 22:17:04.832375,1818.11,deposit,atm
3996,528,2025-02-22 22:17:04.832376,786.09,payment,atm
3997,772,2024-12-18 22:17:04.832378,1594.22,withdrawal,app
3998,853,2025-01-03 22:17:04.832380,4972.99,withdrawal,atm
3999,814,2025-05-21 22:17:04.832381,393.78,deposit,app
4000,38,2024-11-28 22:17:04.832383,4856.17,payment,app
4001,209,2025-05-27 22:17:04.832385,2006.73,payment,atm
4002,53,2025-01-06 22:17:04.832386,3262.56,payment,app
4003,203,2024-12-17 22:17:04.832388,4015.08,deposit,atm
4004,625,2025-08-06 22:17:04.832390,4861.74,payment,atm
4005,96,2025-07-15 22:17:04.832392,3731.46,payment,app
4006,97,2025-07-08 22:17:04.832396,3511.35,deposit,branch
4007,461,2025-08-21 22:17:04.832398,4408.62,withdrawal,branch
4008,220,2025-04-27 22:17:04.832399,712.47,withdrawal,branch
4009,119,2025-04-16 22:17:04.832401,2553.67,withdrawal,app
4010,850,2025-07-30 22:17:04.832403,1802.66,deposit,branch
4011,918,2024-10-19 22:17:04.832404,1493.8,deposit,atm
4012,482,2025-01-10 22:17:04.832406,3281.59,payment,atm
4013,705,2024-12-11 22:17:04.832407,544.63,deposit,app
4014,168,2025-08-18 22:17:04.832409,1485.53,payment,atm
4015,739,2025-04-12 22:17:04.832411,2301.24,deposit,atm
4016,370,2025-08-15 22:17:04.832412,2566.55,deposit,app
4017,583,2025-03-05 22:17:04.832414,3095.88,withdrawal,branch
4018,621,2025-01-04 22:17:04.832416,2289.18,deposit,atm
4019,944,2025-05-28 22:17:04.832417,2644.72,payment,app
4020,49,2024-12-19 22:17:04.832419,629.24,deposit,atm
4021,457,2025-01-11 22:17:04.832421,3308.89,deposit,atm
4022,781,2025-06-01 22:17:04.832422,4534.28,deposit,branch
4023,778,2025-08-06 22:17:04.832424,616.44,withdrawal,atm
4024,420,2025-04-11 22:17:04.832425,2570.68,withdrawal,branch
4025,139,2024-12-18 22:17:04.832427,1409.18,payment,atm
4026,579,2025-09-01 22:17:04.832429,2795.41,withdrawal,branch
4027,306,2024-12-15 22:17:04.832430,1888.44,withdrawal,atm
4028,105,2025-07-22 22:17:04.832432,2193.33,payment,branch
4029,314,2024-11-15 22:17:04.832434,4760.43,payment,atm
4030,217,2025-08-15 22:17:04.832435,263.4,payment,branch
4031,439,2025-03-02 22:17:04.832437,952.4,deposit,atm
4032,672,2025-02-24 22:17:04.832439,3218.76,withdrawal,app
4033,305,2025-05-05 22:17:04.832440,2283.15,deposit,atm
4034,134,2025-01-15 22:17:04.832442,2785.52,payment,app
4035,556,2025-08-07 22:17:04.832444,959.69,payment,branch
4036,362,2025-05-12 22:17:04.832445,1140.03,payment,branch
4037,536,2025-03-31 22:17:04.832447,2566.86,payment,branch
4038,689,2024-10-10 22:17:04.832448,592.91,payment,atm
4039,391,2025-01-25 22:17:04.832450,3520.23,payment,atm
4040,656,2024-12-23 22:17:04.832452,4615.07,withdrawal,atm
4041,217,2025-05-11 22:17:04.832453,3772.79,withdrawal,app
4042,37,2025-09-11 22:17:04.832455,3457.52,deposit,app
4043,658,2025-03-15 22:17:04.832457,1802.76,payment,app
4044,367,2025-04-12 22:17:04.832459,4699.08,withdrawal,app
4045,880,2025-08-03 22:17:04.832461,392.62,withdrawal,atm
4046,96,2025-08-26 22:17:04.832462,4451.36,payment,branch
